1,1069001
2,1069001
3,1069001
4,1069001
5,1069002
6,1069001
7,1069001
8,1069001
9,1069001
10,1069001
11,1069001
12,1069001
13,1069001
14,1069001
9,1069002
15,1069002
3,1069002
16,1069001
5,1069001
17,1069001
18,1069001
19,1069001
20,1069001
21,1069001
22,1069002
23,1069002
24,1069001
25,1069001
26,1069001
27,1069001
28,1069001
29,1069003
30,1069002
31,1069001
22,1069001
7,1069002
26,1069002
2,1069002
32,1069001
33,1069001
23,1069001
10,1069002
19,1069002
34,1069001
35,1069002
18,1069002
35,1069001
36,1069001
37,1069002
28,1069002
37,1069001
38,1069001
39,1069001
13,1069002
17,1069002
29,1069004
40,1069005
41,1069002
6,1069002
21,1069002
29,1069006
42,1069001
43,1069001
16,1069002
44,1069002
45,1069002
45,1069001
46,1069002
47,1069001
48,1069001
49,1069001
20,1069002
50,1069001
33,1069002
51,1069001
52,1069007
53,1069001
36,1069007
1,1069002
54,1069001
15,1069001
55,1069001
56,1069002
57,1069001
58,1069002
36,1069002
31,1069002
9,1069007
59,1069002
60,1069002
43,1069002
60,1069001
61,1069002
62,1069001
14,1069002
49,1069007
63,1069001
48,1069002
64,1069002
52,1069001
65,1069001
66,1069001
67,1069001
11,1069002
55,1069002
68,1069002
30,1069001
8,1069002
69,1069001
70,1069001
71,1069001
72,1069001
24,1069002
26,1069007
38,1069002
73,1069001
33,1069007
69,1069002
40,1069001
40,1069007
32,1069002
74,1069001
57,1069002
75,1069001
67,1069002
73,1069007
76,1069001
4,1069002
77,1069001
78,1069001
79,1069001
80,1069002
13,1069007
81,1069001
82,1069002
76,1069002
72,1069002
83,1069002
84,1069001
85,1069002
86,1069001
65,1069002
12,1069002
81,1069007
6,1069007
87,1069002
60,1069007
88,1069001
89,1069002
90,1069002
25,1069002
91,1069001
92,1069002
18,1069007
86,1069002
78,1069002
93,1069001
3,1069007
94,1069001
37,1069007
95,1069001
96,1069001
94,1069007
5,1069007
22,1069007
58,1069001
97,1069001
98,1069001
99,1069002
87,1069001
69,1069007
2,1069007
100,1069001
101,1069001
102,1069002
103,1069001
70,1069002
52,1069002
104,1069002
105,1069001
87,1069007
106,1069002
107,1069002
108,1069001
92,1069001
109,1069007
110,1069001
111,1069001
112,1069001
113,1069007
20,1069007
114,1069001
115,1069002
116,1069007
44,1069001
100,1069002
117,1069002
109,1069001
118,1069001
119,1069001
120,1069002
121,1069002
122,1069003
123,1069002
54,1069007
119,1069002
101,1069002
32,1069007
66,1069002
38,1069007
63,1069002
124,1069002
53,1069002
125,1069001
3,1069008
89,1069001
4,1069007
54,1069002
36,1069005
7,1069007
115,1069001
126,1069001
127,1069002
128,1069001
124,1069001
110,1069002
129,1069007
130,1069007
115,1069007
4,1069005
131,1069002
45,1069007
97,1069002
122,1069006
126,1069002
122,1069001
48,1069007
113,1069001
132,1069007
41,1069007
90,1069001
81,1069002
133,1069001
98,1069002
134,1069007
135,1069002
16,1069007
136,1069001
68,1069007
39,1069002
76,1069007
51,1069007
137,1069001
94,1069002
8,1069007
138,1069002
139,1069001
30,1069007
132,1069002
68,1069001
40,1069002
140,1069002
79,1069007
141,1069001
66,1069007
142,1069002
143,1069001
46,1069001
144,1069001
42,1069002
27,1069007
55,1069007
145,1069001
146,1069001
17,1069007
147,1069002
125,1069002
148,1069001
149,1069002
150,1069002
138,1069001
103,1069007
151,1069001
43,1069007
132,1069001
152,1069001
78,1069007
153,1069001
125,1069007
65,1069007
59,1069001
83,1069001
154,1069002
105,1069007
88,1069002
28,1069005
57,1069007
155,1069001
50,1069002
116,1069001
156,1069002
131,1069007
2,1069008
157,1069001
130,1069001
158,1069002
159,1069001
160,1069001
103,1069002
161,1069001
162,1069002
163,1069007
164,1069002
165,1069001
1,1069007
116,1069002
166,1069001
167,1069001
5,1069005
70,1069007
13,1069005
50,1069007
42,1069007
2,1069005
55,1069005
49,1069002
141,1069002
123,1069001
28,1069007
168,1069002
98,1069007
169,1069007
140,1069001
170,1069001
13,1069008
171,1069001
172,1069001
25,1069005
26,1069005
173,1069007
52,1069005
134,1069001
52,1069009
40,1069008
124,1069007
174,1069001
89,1069007
1,1069008
87,1069005
175,1069002
137,1069007
176,1069001
177,1069001
172,1069007
178,1069002
179,1069002
114,1069002
159,1069007
87,1069008
180,1069001
181,1069001
35,1069007
44,1069007
19,1069008
16,1069008
24,1069007
20,1069008
131,1069001
182,1069001
9,1069005
156,1069001
26,1069008
183,1069001
184,1069001
1,1069005
73,1069005
133,1069007
39,1069007
73,1069002
46,1069007
34,1069002
6,1069005
48,1069008
185,1069002
31,1069007
186,1069002
35,1069005
187,1069002
160,1069002
25,1069007
188,1069001
75,1069002
152,1069002
189,1069001
6,1069008
172,1069002
175,1069001
190,1069002
20,1069005
86,1069007
32,1069005
191,1069001
39,1069008
192,1069001
193,1069002
4,1069004
43,1069005
14,1069007
130,1069002
36,1069008
3,1069005
194,1069001
27,1069008
62,1069002
195,1069002
4,1069003
196,1069002
197,1069002
198,1069001
114,1069007
93,1069002
128,1069007
118,1069007
199,1069007
200,1069001
5,1069008
201,1069001
38,1069005
202,1069007
203,1069002
47,1069007
8,1069005
12,1069008
150,1069007
8,1069008
204,1069007
205,1069002
76,1069005
206,1069002
156,1069007
207,1069001
208,1069001
9,1069008
18,1069008
123,1069007
37,1069008
69,1069005
166,1069007
209,1069002
210,1069001
79,1069002
15,1069007
211,1069002
144,1069007
4,1069006
164,1069001
199,1069001
212,1069007
213,1069001
7,1069005
33,1069008
214,1069001
47,1069002
52,1069008
215,1069001
216,1069001
27,1069002
159,1069002
217,1069001
104,1069001
218,1069001
219,1069001
4,1069008
64,1069001
18,1069005
34,1069008
110,1069007
220,1069001
121,1069001
51,1069002
16,1069005
25,1069008
221,1069001
222,1069001
111,1069007
111,1069002
195,1069001
223,1069002
218,1069002
214,1069007
224,1069001
225,1069001
226,1069009
105,1069002
19,1069007
227,1069001
228,1069002
21,1069008
158,1069007
73,1069010
220,1069002
199,1069002
135,1069001
143,1069007
7,1069008
71,1069002
76,1069010
48,1069005
49,1069008
229,1069002
101,1069007
230,1069001
231,1069001
43,1069008
74,1069002
14,1069005
92,1069007
98,1069005
10,1069005
11,1069008
152,1069007
232,1069001
233,1069002
45,1069005
17,1069005
234,1069001
217,1069002
235,1069002
104,1069007
125,1069008
22,1069005
36,1069010
46,1069005
71,1069007
236,1069001
237,1069007
238,1069001
239,1069001
49,1069005
129,1069001
226,1069007
224,1069002
52,1069010
81,1069005
67,1069007
45,1069008
95,1069007
23,1069007
73,1069009
10,1069007
21,1069007
161,1069011
31,1069005
170,1069002
24,1069008
240,1069001
72,1069007
14,1069008
236,1069002
201,1069007
241,1069007
160,1069007
54,1069009
1,1069011
212,1069001
100,1069007
242,1069007
140,1069007
166,1069002
198,1069007
243,1069001
73,1069012
244,1069007
245,1069007
214,1069002
246,1069002
21,1069005
2,1069011
247,1069001
95,1069002
198,1069002
39,1069005
65,1069005
248,1069002
34,1069005
32,1069008
151,1069007
249,1069001
211,1069001
250,1069001
92,1069008
251,1069002
12,1069007
252,1069007
123,1069008
253,1069007
81,1069010
60,1069005
37,1069005
254,1069001
25,1069011
244,1069001
24,1069005
175,1069007
75,1069007
223,1069001
58,1069007
93,1069005
224,1069007
134,1069002
255,1069001
40,1069010
7,1069011
256,1069001
257,1069001
28,1069008
178,1069001
12,1069005
51,1069008
258,1069001
259,1069002
70,1069005
113,1069002
115,1069012
19,1069005
260,1069001
204,1069001
261,1069002
42,1069005
201,1069002
234,1069007
41,1069001
262,1069002
242,1069002
17,1069011
263,1069002
264,1069001
260,1069007
8,1069011
265,1069001
173,1069001
51,1069005
266,1069001
267,1069001
137,1069002
196,1069001
157,1069002
268,1069001
269,1069007
22,1069008
270,1069001
183,1069007
271,1069001
31,1069008
180,1069007
272,1069001
163,1069001
145,1069002
273,1069001
274,1069001
66,1069005
127,1069001
5,1069004
23,1069008
275,1069002
165,1069007
276,1069001
83,1069007
163,1069002
277,1069013
26,1069009
230,1069007
278,1069001
279,1069002
280,1069001
11,1069007
281,1069001
208,1069002
88,1069007
27,1069005
36,1069012
161,1069005
282,1069007
283,1069001
34,1069007
284,1069007
192,1069007
285,1069001
286,1069001
287,1069007
60,1069008
47,1069005
81,1069008
205,1069007
11,1069005
288,1069007
129,1069002
210,1069005
289,1069007
74,1069005
130,1069009
290,1069002
262,1069007
78,1069005
53,1069008
205,1069001
252,1069001
291,1069007
292,1069001
293,1069001
294,1069001
295,1069007
153,1069007
10,1069008
91,1069002
291,1069001
195,1069007
5,1069003
54,1069005
296,1069001
59,1069007
297,1069007
298,1069001
299,1069007
300,1069002
109,1069002
79,1069005
54,1069010
301,1069001
155,1069002
116,1069010
302,1069008
226,1069001
303,1069002
146,1069002
94,1069005
304,1069007
216,1069007
103,1069008
17,1069008
301,1069002
133,1069002
222,1069007
305,1069001
36,1069009
306,1069001
231,1069002
150,1069001
297,1069001
53,1069007
15,1069008
267,1069002
79,1069008
52,1069014
289,1069001
28,1069011
251,1069001
124,1069005
307,1069007
308,1069001
184,1069002
309,1069007
161,1069002
310,1069001
276,1069002
170,1069007
74,1069007
311,1069002
250,1069007
37,1069004
215,1069007
118,1069002
260,1069002
84,1069002
312,1069007
144,1069002
139,1069002
105,1069009
202,1069001
313,1069007
314,1069007
315,1069001
180,1069002
159,1069005
38,1069008
44,1069005
83,1069008
153,1069002
234,1069002
115,1069005
37,1069003
143,1069002
151,1069002
316,1069001
7,1069003
317,1069007
46,1069008
74,1069008
50,1069005
69,1069008
52,1069012
142,1069001
116,1069009
318,1069007
319,1069001
26,1069013
301,1069007
81,1069009
320,1069001
295,1069001
42,1069008
55,1069008
321,1069001
40,1069015
262,1069001
232,1069002
9,1069009
322,1069001
273,1069002
8,1069003
323,1069001
322,1069007
324,1069001
241,1069001
63,1069005
325,1069001
326,1069002
90,1069007
130,1069010
124,1069008
2,1069013
285,1069002
327,1069001
101,1069008
271,1069002
1,1069013
167,1069002
158,1069001
33,1069005
328,1069007
35,1069008
3,1069013
54,1069008
329,1069001
1,1069016
330,1069007
131,1069010
331,1069007
72,1069008
65,1069008
10,1069011
132,1069017
150,1069005
5,1069006
210,1069007
332,1069002
300,1069001
304,1069002
333,1069001
112,1069007
216,1069002
230,1069002
323,1069002
313,1069002
334,1069002
325,1069007
335,1069007
268,1069007
242,1069001
96,1069005
70,1069008
89,1069010
336,1069001
224,1069010
208,1069007
337,1069001
338,1069007
314,1069001
86,1069008
339,1069001
137,1069005
314,1069002
57,1069005
40,1069018
213,1069007
340,1069002
341,1069007
120,1069007
26,1069010
12,1069016
264,1069002
342,1069001
